post_id,cuenta,fecha,me_gusta,comentarios,visualizaciones,link,descripcion,archivo_origen,prob_obstruccion_parental,prob_pension_alimentos,etiqueta
fundacion_crianza_compartida_01725,fundacion_crianza_compartida,2024-12-09T18:45:32.000Z,65.0,4.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDXj8jex08J/,"Feliz día a ustedes que acompañan desde el compromiso real por un mundo con Salud Mental y donde se respeta y se comprende que la necesidad de sanar y recibir apoyo psicoemocional no tiene género y que cada uno de los integrantes de la Fundación Crianza Compartida Chile vive sus dolores y alegrías desde una historia singular 

Les invitamos a seguir a @soytupsico_loga y a @ps_perito_caroval . 

🤗 #diadelpsicologo #psicologiajuridica #psicologa #paicologiainfantil #psicologiamasculina #psicologia #saludmentalparatodos #crianzacompartida",instagram_fundacion_crianza_compartida.csv,0.002332234289497137,0.0001387341326335445,ninguna
fundacion_crianza_compartida_01726,fundacion_crianza_compartida,2024-12-09T13:13:08.000Z,15.0,0.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DDW9cOKx-eO/,"Que hermosa forma de cerrar el año 2024 con esta maravillosa actividad. Agradecemos profundamente la gestión de @rancholaesperanza.cl por esta preciosa actividad para los padres de la fundación en un espacio de vinculación y sanación con este empoderamiento con caballos.

Gracias totales y que está actividad sea una actividad que sea muy aprovechada y disfrutado pues en conjunto trabajaremos porque así sea

A disponer la energía, la motivación y nos encontramos este 29 de diciembre en Rancho Esperanza ❤️❤️",instagram_fundacion_crianza_compartida.csv,0.00013394214329309762,8.716189040569589e-05,ninguna
fundacion_crianza_compartida_01727,fundacion_crianza_compartida,2024-12-09T17:03:04.000Z,358.0,61.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DDWq6cmxPyq/,"Compartimos video de @drignacioponcedeleon padre víctima de Impedimento de vínculos con su pequeña hija . 

Urge mejorar el cumplimiento de las medidas de apremio contra el progenitor obstructor de vínculos  ya que hoy en día ni las multas ni menos la orden de arresto es aceptaba por tribunal de familia. 

Hace un tiempo se decretó una orden de arresto contra una madre la cual fue anulada por un tribunal de alzada . El mensaje de impunidad y promoción de la autotutela es equivocado y solo da cuenta de la normalización de la violencia instrumental que es cuando se usan a los hijos para dañar al padre o madre no conviviente y de paso , teniendo como víctima principal al niño / a desvinculado , se está perpetuando la violencia hacia las infancias sin que nadie lo detenga . 

Hay una violencia estructural ( NO PUNTUAL NI INDIVIDUAL) hacia los Buenos Padres Presentes que se expresa en una desidia judicial ante este tipo de maltrato que va mermando lentamente la salud mental y física de los padres .

La clase política ha demostrado una indiferencia angustiante frente a este fenómeno de las Interferencias parentales.  El actual parlamento no ha dado el ancho para abordar esta temática con seriedad y profesionalismo . Ha imperado la disputa pequeña y la diferencia ideológica que ha puesto en una trinchera un tema de debiera ser de interés nacional. 

Propuestas

Mejorar el cumplimiento de las medidas de apremios contra el progenitor que impide el contacto de forma reiterada .

Crear un registro nacional de obstructores del vínculo que a su vez venga acompañado del mejoramiento de los procedimientos y otorgamiento de medidas cautelares. 

Tipificación del delito de Impedimento de Vínculos Familiares. 

Reconocimiento de las conductas de Alienación Parental como acto constitutivo de violencia intrafamiliar. 

Tipificación del delito de Falsas Denuncias por violencia de género .

Avance en la tramitación de la Ley Crianza Compartida ( la experiencia ínternacional da cuenta que bajo una modalidad de cuidado compartido disminuyen los conflictos interparentales y la judicialización de los conflictos) #drignacioponcedeleon #obstrucciónparental #impedimentodevinculos",instagram_fundacion_crianza_compartida.csv,0.9881021976470947,0.18213441967964172,obstruccion_parental
fundacion_crianza_compartida_01728,fundacion_crianza_compartida,2024-12-08T23:15:28.000Z,350.0,38.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DDVcYljxuA0/,"Papá de Sofia ( pueden encontrar su cuenta en tiktok como @ PapaDeSofia ) comenta la mini entrevista que le hicimos a @fer_psicologa y da su testimonio como víctima de maltrato por parte de su ex pareja , la misma que hoy en día le impide vincularse hace meses de su hija Sofia. 

Papá u hombre , si eres víctima de maltrato no podemos dar un número donde puedas pedir ayuda porque el Estado no reconoce a los hombres-padres como víctimas sino a lo más como perpetradores de violencia. 

Este estereotipo de género se expresa es una falta de empatía hacia los hombres cuando son víctimas ( brecha de empatía) donde se produce una situación muy perversa en la cual la violencia femenina se explica y comprende y la violencia hacia los hombres se niega y se minimiza ( sesgo de género) , dejando en la total indefensión no solo a los hombres como víctimas principales sino que , cuando hay hijos de por medio , siendo los hombres-padres víctimas secundarias de esta forma de violencia instrumental , al tratar de proteger a sus hijos del maltrato materno quedan anulados de cualquier intento de protección por una falsa denuncia o una denuncia sustentada en un falso relato. 

La crianza compartida es un derecho humano de los niños y niñas , no obstante , cuando los niños son víctimas de esta forma de violencia instrumental el cuidado personal debe recaer en aquel padre o madre que de verdad protege y garantiza el cumplimiento de sus derechos y no con quien los vulnera .

¿ Qué opinas al respecto ? Etiqueta a la autoridad pública de tu región o comuna y hagamos una campaña de difusión y visibilización de esta forma de violencia negada. 

#falsasdenuncias #leycrianzacompartida
#crianzacompartida #interferenciasparentales #obstrucciónparental #impedimentodevinculos #LeyFalsasDenuncias #falsasdenuncias #paternidadactiva #coparentalidad #alienacionparental #impedimentodevinculos",instagram_fundacion_crianza_compartida.csv,0.5580862164497375,0.015521248802542686,obstruccion_parental
fundacion_crianza_compartida_01729,fundacion_crianza_compartida,2024-12-08T19:32:23.000Z,331.0,41.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DDUuF02xX7e/,"Reencuentro de hijo con papá y familia paterna 

"" Después de 7 largos meses en juicio "" comienza contándonos este papá que por fin pudo vivir el reencuentro con su peque. 

La causa judicial que debia resolverse era de ""régimen de visitas"" lo que por obstrucción parental lo tuvo meses sin ver a su hijo .

"" Nunca bajé los brazos. Yo la sufrí pero lo logré "" comenta . 

Muchas gracias por compartir tan lindo momento y que éste 2025 estos momentos se repitan por miles con cada papá , mamá y familia desvinculada de manera forzada. 

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR

#crianzacompartida ##coparentalidad #corresponsabilidad #niñezmásprotegida #reencuentros",instagram_fundacion_crianza_compartida.csv,0.8264318108558655,0.001276814378798008,obstruccion_parental
fundacion_crianza_compartida_01730,fundacion_crianza_compartida,2024-12-07T23:57:13.000Z,230.0,11.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDS-Brpx6gG/,"Buenas tardes !! Espero haber representado a muchos de ustedes ❤️ escribe Patricio un papá presente que defiende su paternidad y el derecho de su peque a tener padre 🙏

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR",instagram_fundacion_crianza_compartida.csv,0.00027318773209117353,0.08897849172353745,ninguna
fundacion_crianza_compartida_01731,fundacion_crianza_compartida,2024-12-06T17:55:59.000Z,107.0,4.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDPv5GERPS5/,"@postnatalpaterno_18semanas 
@gabrielboric
@paulinanu
@marleneperezdiputada
@soytupsico_loga
@ps_perito_caroval
@criemos
@gonzalo.winter
@guillermoramirezdiez
@anamariagazmuriv
@camila_musante
@franciscosaavedr
@felixuls

#postnatalpaterno #postnatalpaternol18semanas #postnatal1año #postnatalmasculino #apegoseguro #presidenteboric #coparetalidad #corresponsabilidadparental",instagram_fundacion_crianza_compartida.csv,0.0013723686570301652,0.06183348596096039,ninguna
fundacion_crianza_compartida_01732,fundacion_crianza_compartida,2024-12-05T21:02:14.000Z,58.0,12.0,,https://www.instagram.com/ps_perito_caroval/reel/DDNf_1IJ1F4/,"¿Puede existir un cambio de cuidado, pese a existir una buena evaluación de habilidades parentales?

¿Es la obstrucción parental una situación de riesgo que puede ameritar un cambio de cuidado? Aquí te lo cuento!!!",instagram_fundacion_crianza_compartida.csv,0.9996430277824402,0.10438599437475204,obstruccion_parental
fundacion_crianza_compartida_01733,fundacion_crianza_compartida,2024-12-05T12:40:31.000Z,75.0,8.0,,https://www.instagram.com/monicamarchisella/p/DDMm_muxeWA/,"⚖️El interés superior del niño siempre es prioridad. En este caso, la justicia decidió no privar al padre de su responsabilidad parental, considerando los deseos de la niña y los informes psicológicos.

⁉️¿Qué opinas de este fallo?
👉Te leo en comentarios⬇️⬇️⬇️

⚖️Si necesitas asesoramiento legal, no dudes en contactarme!
📞+54 9 11 4916 1178
📧monicamarchisella@gmail.com
✨¡Gracias por visitar mi perfil

#abogada #abogadamediadora
#abogadadefamilia
#monicamarchisella #familia
#divorcios  #sucesiones #asesoramientolegal #nordelta #caba #responsabilidadparental #interessuperiordelniño",instagram_fundacion_crianza_compartida.csv,0.0007931760628707707,0.001094452221877873,ninguna
fundacion_crianza_compartida_01734,fundacion_crianza_compartida,2024-12-04T20:20:12.000Z,133.0,21.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDK2zg5Rh-p/,"Falsas denuncias : presunción de inocencia versus derecho a la vida de las ( víctimas ) .

Pregunta para la comunidad, 

En una falsa denuncia , ¿ quién es la víctima ? 

#falselyacussedday #falsasdenuncias #denunciasfalsas #falsasacusaciones #falselyaccused 

Pongamos fin a las Falsas Denuncias con la #LeyFalsasDenuncias - ¡Firma la petición! https://chng.it/pF2fGQrtS5 vía @changeorg_chile",instagram_fundacion_crianza_compartida.csv,0.0229253601282835,0.0021657671313732862,ninguna
fundacion_crianza_compartida_01735,fundacion_crianza_compartida,2024-12-04T11:44:00.000Z,127.0,44.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDJ7u3aRYvx/,El presidente Boric @gabrielboric va a ser padre y desea que su hijo nazca en un mejor Chile . ¿ Cuál sería ese mejor Chile para tus hijos ? Puedes responder la encuesta y en los comentarios responder libremente .,instagram_fundacion_crianza_compartida.csv,0.3293916881084442,0.2639787197113037,ninguna
fundacion_crianza_compartida_01736,fundacion_crianza_compartida,2024-12-04T11:17:29.000Z,325.0,29.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDHtSD5xpgp/,"Imagen no apta para personas políticamente sensibles 🐼♥️

Todo niño/a tiene derecho a tener vínculo con ambos padres y familias. 

Todo niño/a tiene derecho a pasar igual tiempo con papá y ( mamá o mamá y mamá o papá y papá en caso de familias diversas ) .

La crianza compartida es un derecho humano de todos los niños sin discriminación ni exclusión excepto cuando va en contra se su propio bienestar 

Créditos a quien corresponda ♥️

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR 

#crianzacompartida #gabrielboric #paternidadactiva",instagram_fundacion_crianza_compartida.csv,0.00011235327110625803,0.028639081865549088,ninguna
fundacion_crianza_compartida_01737,fundacion_crianza_compartida,2024-12-03T12:27:58.000Z,180.0,15.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDHb99Mx0Rw/,"Si no has leído la entrevista realizada a @clau.casanga directora del Centro de Defensa y justicia para Hombres ( @hombresmaltratadoschile ) y parte del equipo colaborador de Fundación Crianza Compartida Chile , aquí puedes leerla completa . 

Les pedimos leer con atención y detenimiento la historia de José Pozo y su hijo , la historia de maltrato y violencia intrafamiliar de la cual ambos han sido víctimas.  La indiferencia del sistema judicial y la notable actuación de Claudia Casanga y su equipo que le han permitido obtener un poco de justicia. 

Los hombres y padres están rompiendo el silencio y se están atreviendo a denunciar. 

Agradecemos al @el_mostrador por el pluralismo y diversidad en sus contenidos. 

#hombresmerecenempatía #hombresmaltratados #paternidadactiva #crianzacompartida #maltratopsicológico #madresviolentas #mujeresviolentas #misandria",instagram_fundacion_crianza_compartida.csv,0.1638798862695694,0.00020542291167657822,ninguna
fundacion_crianza_compartida_01738,fundacion_crianza_compartida,2024-12-03T01:26:58.000Z,491.0,66.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDGQUjyRdKw/,"No podíamos despedir el día sin una buena noticia ♥️🐼

Gracias a todos los papás y mamás , abuelos y abuelas , madrastras y tíos/as que luchan , que se han convertido en activistas por los derechos de los niños vulnerados. 

Lo que no hace el sistema judicial lo haremos todos y todas juntas , unidos y no divididos contra la indiferencia y la negligencia procesal. 

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR",instagram_fundacion_crianza_compartida.csv,0.0016229671891778708,0.048744454979896545,ninguna
fundacion_crianza_compartida_01739,fundacion_crianza_compartida,2024-12-02T13:37:46.000Z,18.0,0.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDE_KXHRHb9/,"Los invitamos a revisar nuestro sitio web www.fundacioncrianzacompartidachile.cl presionando nuestro logo 👉 podrán acceder a todos los artículos , noticias y actividades actualizadas de la Fundación Crianza Compartida Chile. 

En esta oportunidad compartimos la nota sobre el taller de capacitación realizado por @franciscopachecoabogado y @soytupsico_loga sobre corresponsabilidad en la crianza , educación y circular 27.

https://fundacioncrianzacompartidachile.cl/2024/12/02/taller-de-capacitacion-sobre-corresponsabilidad-y-circular-27-en-concepcion/",instagram_fundacion_crianza_compartida.csv,0.0002684288192540407,0.00019260287808720022,ninguna
fundacion_crianza_compartida_01740,fundacion_crianza_compartida,2024-12-02T12:27:33.000Z,204.0,25.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DDE3IDrRM1W/,"Nos quedamos con las palabras finales de la doctora Sau-lyn Lee Maturana con respecto a la alienación parental: 

"" Educar. Educar a la población. Los actores políticos y legislativos deben acercarse a la academia. Lo que estamos estudiando, con consecuencias tan terribles en cada uno de los miembros de la familia, se debe conocer para poder prevenir, diagnosticar e intervenir cuando los casos son identificados. La familia es el núcleo central de la sociedad, por lo que debemos enfocarnos en promover el bienestar emocional y relacional entre todos los miembros de todos los tipos de familia que actualmente se reconocen "". 

Sigamos educando hasta que la defensa de los derechos de vinculación de niños, niñas y adolescentes sean protegidos por todos .

#alienacionparental ##maltratopsicológico #violênciaintrafamiliar #ley20066 #laalienacionparentalsiexiste #alienacionparentalesmaltratoinfantil",instagram_fundacion_crianza_compartida.csv,0.9997165203094482,0.00012632041762117296,obstruccion_parental
fundacion_crianza_compartida_01741,fundacion_crianza_compartida,2024-11-29T16:01:07.000Z,72.0,7.0,,https://www.instagram.com/ps_perito_caroval/reel/DC9gxYwpVAp/,"Se que como papá estás viendo este video, solo felicitar la perseverancia, el amor y dedicación que tuvo para luchar por sus hijos.Soy feliz de la felicidad de ustedes.

La alienación parental daña profundamente los vínculos familiares y las denuncias falsas rompen no solo el espacio profundo de calidad de afecto con los hijos si no que sus secuelas destruyen hogares,trabajos, dignidad y reparar todo el daño ocasionado requiere de mucho más que voluntad 

Queremos un pais en dónde la alienación parental sea reconocida como una práctica de maltrato infantil y una ley que sancione con toda la fuerza de la misma a todo aquel que realice denuncias falsas",instagram_fundacion_crianza_compartida.csv,0.9285385012626648,0.0062503507360816,obstruccion_parental
fundacion_crianza_compartida_01742,fundacion_crianza_compartida,2024-11-29T14:54:01.000Z,84.0,11.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DC9Y2mdxltn/,"La importancia de la crianza compartida en padres separados y la maternidad colaborativa que es aquella maternidad que permite , que abre espacios , que ha aprendido a soltar y compartir no solo el cuidado y la carga mental de la crianza sino también el placer de construir experiencias significativas con el otro progenitor. 

Gracias a DANIELA por compartirnos su experiencia y reflexión. 

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR

#crianzarespetuosa #leycrianzacompartida #crianzacompartida #corresponsabilidad #coparentalidad",instagram_fundacion_crianza_compartida.csv,0.0001163729903055355,0.0033996952697634697,ninguna
fundacion_crianza_compartida_01743,fundacion_crianza_compartida,2024-11-28T13:02:20.000Z,185.0,26.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DC6k1mrRaBY/,"Una respuesta posible a la practicante de la @cajcivilpuertomontt y @corporacionasistenciajudicial que posiblemente repite la misma desinformación que promueven algunos docentes sin capacitación en la temática y los mismos abogados jefes de la Corporación. 

La OMS define retrata perfectamente lo que es la “Alienación Parental”, «un problema de relación entre la persona que cuida a un niño y que influye en el su estado de salud». Si cliqueamos el código QE52.0 en la Guía CIE-11, la OMS nos lo describe como “Insatisfacción de una relación cuidador-niño asociada con una perturbación significativa en el funcionamiento”.

La Asociación Americana de Psiquiatría no incluyó el trastorno de alienación parental en el DSM-V (2013), pero actualizó la categoría Z63.8, ahora denominada ""Problema de relación entre padres e hijos"" (V61.20). Esta categoría permite diagnosticar problemas en la relación padres e hijos que afectan el bienestar del niño, como el control inapropiado de los padres, sobreprotección, presiones excesivas, conflictos o distanciamiento. Además, se consideran aspectos conductuales, cognitivos y afectivos, con énfasis en las necesidades de desarrollo del niño y su contexto cultural.

No obstante , con el reconocimiento legal de la práctica de la alienación parental no se busca patologizar la conducta sino regularla y sancionarla en beneficio y protección de las víctimas de esta forma de violencia intrafamiliar que son los niños, niñas y adolescentes y las víctimas secundarias e instrumentales. 

¿ Tu abogado aún sigue creyendo que la alienación parental es algo que una agrupaciones para llamar la atención o que la alienación parental no existe porque no aparece nombrada literalmente en el CIE-11 o DSM-V ? ¿ Te parece confiable un abogado que piensa así ? 

Falta mucho por hacer en Pedagogía Social y Capacitación y para eso en Fundación Crianza Compartida Chile estamos trabajando. 

Te leemos . 

Que bueno que en este caso la abogada de la CAJ y la magistrado se encontró con una abuela empoderada que se informa y se defiende los derechos de su nieta. 

#ManipulaciónAfectiva #manipulaciónpsicológica #alienacionparental #laalienacionparentalsiexiste #alienacio",instagram_fundacion_crianza_compartida.csv,0.20817890763282776,0.0056009674444794655,ninguna
fundacion_crianza_compartida_01744,fundacion_crianza_compartida,2024-11-28T00:51:14.000Z,130.0,10.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DC5UQc6xKSL/,"Los invitamos a leer la entrevista realizada por @el_mostrador a la docente y doctora en investigación en Psicología de la Universidad de Tarapacá ( @utarapaca ) Sau-lyn Lee Maturana quien recientemente participó en el Primer Congreso Interdisciplinario sobre Alienación Parental y Violencia Familiar organizado por @ceap.argentina .

Aquí algunos extractos de la entrevista: 

En 2023 el Congreso rechazó un proyecto de ley que abordaba esta materia. En Chile no se reconoce, ni sanciona, a quienes fomentan y practican conductas en contra de sus exparejas manipulando a los hijos. 

.¿Qué dice la legislación chilena?

“Nuestra ley no reconoce ni sanciona a quienes fomentan y practican conductas alienantes en contra de sus exparejas manipulando a los hijos. Es decir, no hay legislación para la alienación parental. Por eso es importante reconocer este fenómeno”.

"" En cuanto a las consecuencias en los hijos, son igualmente numerosas. A nivel psicoemocional, se ha documentado que a largo plazo los niños alienados pueden desarrollar problemas como abuso de alcohol, consumo de drogas, insomnio, presentan ideación suicida, depresión y muchos tienden a ser víctimas de alienación parental con sus hijos también. Estos datos han sido corroborados por estudios en Italia, Canadá y Estados Unidos "".

A pesar de la gravedad del fenómeno y de su impacto en la infancia, el Congreso chileno ha  rechazado los intentos de aprobar una ley sobre alienación parental. El proyecto de ley se basa en autores desactualizados y en argumentos subjetivos, en lugar de en la evidencia científica. Lo que más me preocupa es que, cuando se trabaja con temas tan delicados como la infancia y la parentalidad, es sumamente irresponsable tomar decisiones sin respaldo empírico.

#AlienaciónParental #ManipulaciónAfectiva #violenciapsicologica ##derechosdelosniños #crianzacompartida #falsasdenuncias #laalienacionparentalsiexiste ##alienacionparentalesmaltratoinfantil",instagram_fundacion_crianza_compartida.csv,0.7110297679901123,0.03773253783583641,obstruccion_parental
fundacion_crianza_compartida_01745,fundacion_crianza_compartida,2024-11-27T12:22:20.000Z,143.0,21.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DC3-MCoRyAn/,"Sin desmerecer las denuncias verdaderas y sin ánimo de apoyar jamás ❌️ a ningún maltratador es  urgente avanzar en la tipificación del delito de falsas denuncias por violencia intrafamiliar o violencia de género.  Más info en nuestra biografía ( #LeyFalsasDenuncias ya ) 

#falseaccusations
#falsealegations#falsasdenuncias
#acusacionesfalsas #despertandoconsciencia🕉💖
#desvinculaciónforzada #presunciondeinocencia
#proyectoinocentes

Pongamos fin a las Falsas Denuncias con la #LeyFalsasDenuncias - ¡Firma la petición! https://chng.it/pF2fGQrtS5 vía @changeorg_chile",instagram_fundacion_crianza_compartida.csv,0.020749852061271667,0.00013032974675297737,ninguna
fundacion_crianza_compartida_01746,fundacion_crianza_compartida,2024-11-26T17:25:53.000Z,268.0,19.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DC17_udRoGd/,"Pongamos fin a las Falsas Denuncias con la #LeyFalsasDenuncias - ¡Firma la petición! https://chng.it/pF2fGQrtS5 vía @changeorg_chile 

Por todas la madres , padres y familias víctimas de falsas denuncias 🤗♥️

Comparte y suma a tus conocidos a esta iniciativa.✅️

#falseaccusations #falsasdenuncias #denunciasfalsas #acusacionesfalsas #falselyaccused #gabrielboric #babyreno #miauastral #feminismo",instagram_fundacion_crianza_compartida.csv,0.4968262314796448,0.07723879814147949,ninguna
fundacion_crianza_compartida_01747,fundacion_crianza_compartida,2024-11-26T15:14:28.000Z,550.0,75.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DC1tdQ0xshn/,"A propósito del caso del Presidente @gabrielboric y la situación a la cual están expuestos muchos hombres y padres separados o que han tenido un vínculo buscado o no buscado con alguna persona que termina acosándolos y acusándolos falsamente. 

Le compartimos una mini entrevista que le hicimos hace un tiempo a @fer_psicologa sobre el tema de las #falsasdenuncias

Déjenos sus comentarios y comparte .

Pongamos fin a las Falsas Denuncias con la #LeyFalsasDenuncias - ¡Firma la petición! https://chng.it/pF2fGQrtS5 vía @changeorg_chile",instagram_fundacion_crianza_compartida.csv,0.8074606657028198,0.005986137315630913,obstruccion_parental
fundacion_crianza_compartida_01748,fundacion_crianza_compartida,2024-11-25T12:14:46.000Z,86.0,15.0,,https://www.instagram.com/monicamarchisella/p/DCy0GLsR6MX/,"👦🏻👧🏼Los derechos de los niños no se negocian. 
👉🏻Impedir el contacto con uno de sus padres no solo afecta su bienestar, también es un delito. 🎶Es necesario proteger el derecho de los niños a mantener vínculos con ambos padres, más allá de los conflictos entre adultos.  Ellos son los más vulnerables y su bienestar debe ser prioridad.🚸

❓Tenés dudas sobre este tema? Escribime y te asesoro.
📞+54 9 11 4916 1178
📧monicamarchisella@gmail.com
✨¡Gracias por visitar mi perfil

#abogada #abogadamediadora
#abogadadefamilia
#monicamarchisella #familia
#divorcios  #sucesiones #asesoramientolegal #nordelta #caba  #impedimentodecontacto 
#derechodelosniños 
#derechodefamilia",instagram_fundacion_crianza_compartida.csv,0.006971116643399,0.00016539126227144152,ninguna
fundacion_crianza_compartida_01749,fundacion_crianza_compartida,2024-11-25T11:47:57.000Z,28.0,1.0,,https://www.instagram.com/ps_perito_caroval/reel/DCyvBm9JIph/,"Nueva seccion de recomendaciones la inauguramos con este juego sobre separación con un enfoque desde la mirada del niño, juego familiar que permite reflexionar sobre la importancia de tener una buena relación parental. El juego se llama It takes two, se encuentra disponible en todas las plataformas, menos en dispositivos telefónicos. Espero este dato les sea de utilidad y lo disfruten jugando en familia.

@fundacion_crianza_compartida
@soytupsico_loga
Nosotros con mi hijo lo hemos disfrutado mucho es muy entretenido y deja mucho que pensar, sobre todo de como viven el dolor los niños !!! ❤️👌😊",instagram_fundacion_crianza_compartida.csv,0.000523375638294965,0.0023006375413388014,ninguna
fundacion_crianza_compartida_01750,fundacion_crianza_compartida,2024-11-24T11:14:56.000Z,224.0,14.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DCwIdOgRqoO/,"Buenos días 🤗

Recuerden ir a votar y en el camino recuerden no botar basura en la calle 👀 ambos tipos de comportamientos incivicos tienen una sanción más severa que incumplir el régimen de relación directa y regular. 

""¿Existe otra conducta o comportamiento incívico que vaya en contra de las normas de convivencia social y que tenga una sanción más severa que la de negarle a un hijo/a el derecho a ver a su padre o madre no conviviente y a su familia extensa?"" 

Te leemos 🤗

La #LeyCrianzaCompartida busca que hijos e hijas de padres separados convivan el mismo tiempo con su mamá o papá, o que las decisiones respecto a ellos sean tomadas por igual. 🏡

Por una crianza colaborativa, coparticipativa y corresponsable.

¿Te sumas a esta iniciativa? Firma en el enlace de nuestra biografía ✍️⬇️

#LeyCrianzaCompartida
https://chng.it/G5FmrLCmkR

#votaciones #orrego #gobernadores",instagram_fundacion_crianza_compartida.csv,0.0006512682302854955,0.12517228722572327,ninguna
fundacion_crianza_compartida_01751,fundacion_crianza_compartida,2024-11-23T11:42:48.000Z,40.0,0.0,,https://www.instagram.com/fundacion_crianza_compartida/reel/DCtmoDnxQbL/,"Siempre tienes la oportunidad de reparar . 

Elige sanar y soltar ✨️ Tus hijos te lo agradecerán 

#crianzacompartida #crianzaconciente #mamás #maternidadcotidiana",instagram_fundacion_crianza_compartida.csv,0.00015537226863671094,0.00851130299270153,ninguna
fundacion_crianza_compartida_01752,fundacion_crianza_compartida,2024-11-22T15:10:46.000Z,22.0,2.0,,https://www.instagram.com/fundacion_crianza_compartida/p/DCrZt0ARlHC/,"Fundacion Crianza Compartida Chile y parte de equipo directivo estuvieron presentes en el ciclo de Conversarorio Masculinidades en Transformación organizado por @corporacionchilegenero y el Departamento de Género y Diversidad de ls Universidad de Humanismo Cristiano @direcciongenerosuahc . 

En esta oportunidad Fundación Crianza Compartida Chile realizó una presentación para dar a conocer el rol actual del hombre-padre en la sociedad y familia actual. 

Agradecimientos a @mceron07 quien expuso e representación de la Corporación de Relaciones de Género. 

También fue una linda sorpresa ver a @isadora_reynolds de @libres_chile

#masculinismo #masculinidadpositiva #masculinidades ##paternidadactiva #paternidades #hombres #crianzacompartida #coparentalidad #corresponsabilidad",instagram_fundacion_crianza_compartida.csv,9.876621334115043e-05,0.0013484880328178406,ninguna
fundacion_crianza_compartida_01753,fundacion_crianza_compartida,2024-11-21T11:21:59.000Z,12.0,0.0,,https://www.instagram.com/mceron07/p/DCoa4OCO9EQ/,"Y llego el día, hoy es el cierre de los conversatorios que dieron visibilidad a estas nuevas masculinidades, que deben ser Transformadoras.
Los panelistas serán:
La Corporación Chilena de Relaciones de Género.
Fundación Crianza Compartida
Roberto Celedon

19:00 horas en Universidad Academia de Humanismo Cristiano, Condell 343, Auditorio Paulo Freire.",instagram_fundacion_crianza_compartida.csv,0.015059947967529297,0.010228191502392292,ninguna
